brand,retailed id,invoice date,region,state,city,unit sold,operating profit,operating margin,sales method,product name,product id
Nike,042b03ca-75a7-4686-9632-1d31c8acffcf,18-02-2025,North,Haryana,Gurgaon,81,2801.87,28.92,Online,Nike Air Max,P1001
Nike,70f81dba-2871-4b9b-9b8f-0e32edef5003,27-06-2025,East,West Bengal,Siliguri,98,3736.61,57.55,Wholesale,Nike ZoomX,P1002
Nike,6d84414d-f541-41ea-bde9-1c42002c4c22,20-03-2025,North,Punjab,Amritsar,23,880.66,34.34,Wholesale,Nike Air Max,P1001
Nike,21c50e41-e8ce-4951-b047-8ea4fee5ce69,09-12-2025,North,Haryana,Gurgaon,23,894.65,34.65,Online,Nike Metcon,P1005
Nike,dfda35b2-28b2-4f21-8d47-0ed6a6663769,29-12-2025,East,West Bengal,Siliguri,74,3106.27,63.64,Retail,Nike React,P1004
Nike,a79313b8-17e5-4113-8626-23bee0688849,20-05-2025,East,Odisha,Bhubaneswar,35,1718.12,46.24,Retail,Nike Air Max,P1001
Nike,aa1d3fc6-5f31-473d-9519-830c40198303,18-12-2025,North,Delhi,New Delhi,46,1156.34,33.09,Wholesale,Nike Pegasus,P1003
Nike,6576a410-0d41-4e47-aa5f-da18a61f0b96,31-08-2025,West,Gujarat,Ahmedabad,77,3358.47,63.88,Retail,Nike ZoomX,P1002
Nike,c156e501-b30e-46e8-b9da-5f8c4e35da80,01-04-2025,West,Gujarat,Surat,76,2344.85,49.94,Wholesale,Nike React,P1004
Nike,b4258e19-1758-447e-a7cd-e1436de21429,06-02-2025,South,Tamil Nadu,Chennai,53,1698.62,30.14,Retail,Nike Air Max,P1001
Nike,13f3cade-7a10-413f-b6a2-c52b00473139,21-02-2025,West,Maharashtra,Pune,94,2305.68,25.96,Wholesale,Nike Air Max,P1001
Nike,ae13591e-84fa-4c72-b9e7-a4f197fb613a,22-06-2025,East,Odisha,Cuttack,48,2029.48,36.91,Wholesale,Nike Metcon,P1005
Nike,57f479b5-b212-46ee-8210-63710260a123,14-11-2025,North,Punjab,Ludhiana,67,1752.32,28.22,Wholesale,Nike React,P1004
Nike,6c1cc405-dc3f-42e0-bcf7-b8421edf3bfa,27-09-2025,West,Rajasthan,Udaipur,35,788.49,24.42,Retail,Nike React,P1004
Nike,3a9c4308-1221-4ddf-ba4a-902f21d63b0f,29-05-2025,West,Rajasthan,Jaipur,79,2086.55,29.12,Retail,Nike Metcon,P1005
Nike,1a38aad6-ce53-4ffd-bb13-4f0216de66c9,10-02-2025,East,Bihar,Gaya,12,560.51,50.55,Online,Nike ZoomX,P1002
Nike,4c9bff5c-e188-4eaf-9e18-85c35037cd6b,23-02-2025,East,West Bengal,Siliguri,74,3105.01,37.97,Online,Nike React,P1004
Nike,c0cef31b-d038-4153-8601-818b61fa01ba,06-12-2025,East,Bihar,Gaya,16,771.84,55.5,Wholesale,Nike Air Max,P1001
Nike,ad58db1b-fe31-437a-a43e-558c2215df00,25-02-2025,North,Punjab,Amritsar,84,3480.91,35.65,Wholesale,Nike ZoomX,P1002
Nike,022b6683-9033-4a65-87cf-63fd11836c4f,26-08-2025,South,Karnataka,Mysore,95,3532.38,54.36,Wholesale,Nike Pegasus,P1003
Nike,59e7703a-70aa-4b0d-aa03-8ad4a667b982,08-10-2025,West,Rajasthan,Jaipur,51,1911.02,34.26,Wholesale,Nike Air Max,P1001
Nike,26c0747e-bf8e-4bfa-a0c9-da72368acd40,24-12-2025,East,Odisha,Bhubaneswar,64,1437.34,35.24,Retail,Nike ZoomX,P1002
Nike,714011a1-afc2-4cfc-9db7-284b6965d1d1,30-11-2025,South,Karnataka,Bengaluru,19,765.79,47.89,Retail,Nike React,P1004
Nike,19b814fc-e587-4d89-9631-2fc6379d58f9,24-02-2025,West,Gujarat,Surat,66,3163.45,53.63,Wholesale,Nike React,P1004
Nike,bae1e137-96ee-40e5-9f87-3b46c0a0473a,30-05-2025,West,Maharashtra,Mumbai,26,1074.7,61,Retail,Nike Metcon,P1005
Nike,50834fef-6dec-4bbd-b697-77a159fe3d53,04-11-2025,North,Haryana,Gurgaon,70,2967.64,36.35,Online,Nike React,P1004
Nike,a505da9c-46e7-4a2c-bf6e-ed9d23cbe943,02-02-2025,East,West Bengal,Siliguri,25,928.82,59.52,Retail,Nike Air Max,P1001
Nike,999a1d86-99db-4302-8dab-66d33f87dfc2,08-10-2025,South,Tamil Nadu,Coimbatore,57,1642.71,46.73,Retail,Nike Pegasus,P1003
Nike,f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,26-09-2025,South,Tamil Nadu,Coimbatore,49,1296.9,24.25,Retail,Nike Air Max,P1001
Nike,a88d4108-d8d9-44b8-990f-74e906ddf6ca,07-12-2025,West,Maharashtra,Mumbai,54,2490.09,54.22,Online,Nike Metcon,P1005
Nike,9b5f8f39-848b-44f0-b498-17354d38e415,17-07-2025,East,Bihar,Gaya,58,2611.96,40.93,Retail,Nike Pegasus,P1003
Nike,4ba8a4ca-6449-4b6f-bf72-ae52304b2370,08-09-2025,South,Tamil Nadu,Coimbatore,95,2324.6,23.6,Retail,Nike React,P1004
Nike,cb35097a-e5dd-48f1-88a7-38ab0df83e12,03-04-2025,North,Haryana,Faridabad,39,1176.63,48.08,Retail,Nike React,P1004
Nike,3db788a6-1cdc-44c2-a2c9-65b27eb0f62a,14-07-2025,West,Rajasthan,Udaipur,31,643.07,21.21,Wholesale,Nike Air Max,P1001
Nike,873dc8bd-122d-47be-980b-c81ea3595d1f,12-12-2025,East,Bihar,Patna,20,973.1,52.59,Online,Nike Metcon,P1005
Nike,5c70ee97-fca4-4567-8316-d2d6fa4a58ef,29-12-2025,North,Haryana,Gurgaon,74,1747.03,20.32,Online,Nike React,P1004
Nike,dc5e4e78-6307-44d1-a1c9-a15d51045a16,22-11-2025,South,Tamil Nadu,Coimbatore,41,1851.87,47.66,Wholesale,Nike ZoomX,P1002
Nike,8bde005b-5d8b-4bd7-abbd-b66f91816091,23-09-2025,North,Haryana,Faridabad,85,2953.26,29.94,Online,Nike React,P1004
Nike,f45707c6-7894-4a15-8342-01db2c3aacdc,27-10-2025,East,Odisha,Bhubaneswar,13,383.78,39.14,Wholesale,Nike React,P1004
Nike,1149d096-965d-444f-8445-c1a812af97e4,06-01-2025,North,Delhi,New Delhi,28,774.67,42.32,Online,Nike Pegasus,P1003
Nike,ec2e2815-0a32-47d2-b73a-edf8431e930f,24-01-2025,East,Odisha,Bhubaneswar,88,2239.05,24.75,Retail,Nike Air Max,P1001
Nike,81b13b80-65e1-40f5-8a0e-e8c4f2dcb12b,22-04-2025,East,Odisha,Bhubaneswar,28,1310.13,61.99,Retail,Nike Pegasus,P1003
Nike,c4615234-8044-4eb2-b66e-dbf4a0ea0251,11-06-2025,North,Delhi,New Delhi,86,2330.15,29.93,Wholesale,Nike ZoomX,P1002
Nike,1519fd38-66fb-471d-b3a9-dcaa6c6f6d2e,06-09-2025,West,Maharashtra,Pune,50,1829.68,57.24,Retail,Nike Air Max,P1001
Nike,271610c1-9db5-4283-89a3-c811895c4fde,18-04-2025,North,Punjab,Ludhiana,44,2151.79,48.66,Wholesale,Nike Air Max,P1001
Nike,82e4dd4a-143a-41c5-8f56-0ed515669e36,24-12-2025,South,Kerala,Kochi,82,2737.12,30.13,Retail,Nike Pegasus,P1003
Nike,27c6cbb1-cedd-469d-b96c-9a0a3404c02a,28-07-2025,South,Tamil Nadu,Coimbatore,31,1119.91,42.29,Online,Nike Metcon,P1005
Nike,a2611b8d-9620-4ee6-a406-face53a5e850,24-10-2025,West,Maharashtra,Mumbai,89,3523.67,56.53,Retail,Nike React,P1004
Nike,a4a5c736-ae59-4a52-a65b-e22bd5a386d9,26-01-2025,North,Punjab,Amritsar,42,1318.99,38.73,Wholesale,Nike Metcon,P1005
Nike,bade8d5d-6fff-45cc-b2dc-6c344f67448e,25-11-2025,South,Kerala,Trivandrum,30,1080.68,56.11,Wholesale,Nike Air Max,P1001
Nike,16120aa6-3e96-49ba-8ed2-ec9d3d175712,26-12-2025,North,Punjab,Ludhiana,81,3754.22,63.8,Retail,Nike ZoomX,P1002
Nike,9cbf7b8c-7410-4d5d-9db1-4bfc6f3a5115,25-08-2025,East,Bihar,Gaya,100,2819.04,28.26,Retail,Nike Pegasus,P1003
Nike,bddfa03a-aa84-40f8-8f2d-a2330e165b12,13-09-2025,East,Odisha,Bhubaneswar,86,1760.96,20.17,Retail,Nike React,P1004
Nike,033e02f7-1e93-4127-acf7-2140bd9bc648,02-10-2025,North,Haryana,Faridabad,11,277.27,27,Wholesale,Nike Air Max,P1001
Nike,29f0ef7c-02e7-4f89-b395-7a9823204ff5,12-07-2025,West,Gujarat,Ahmedabad,78,3648.62,42.93,Online,Nike Air Max,P1001
Nike,8468b74d-85e3-4de5-98c1-aad6f3f8dea4,01-11-2025,West,Rajasthan,Jaipur,58,1782.86,43.52,Wholesale,Nike Pegasus,P1003
Nike,2abe1585-425e-4259-b884-16d2d28fcf68,25-05-2025,North,Delhi,New Delhi,34,689.55,19.39,Retail,Nike Pegasus,P1003
Nike,df9b141e-c7f7-4da1-bff1-5840207e863f,15-04-2025,East,Bihar,Gaya,21,813.9,35.72,Wholesale,Nike ZoomX,P1002
Nike,c57c7498-1e38-4711-a2ec-13f4bba1aed9,16-12-2025,South,Tamil Nadu,Coimbatore,14,486.99,34.02,Retail,Nike Pegasus,P1003
Nike,6de8370a-ce9e-4ebd-95c3-48530783e43c,16-04-2025,South,Tamil Nadu,Chennai,24,889.75,41.36,Retail,Nike React,P1004
Nike,b65ad0f1-4350-4b06-9059-ea28861b4f5b,12-08-2025,South,Kerala,Kochi,85,3602.23,62.65,Online,Nike Air Max,P1001
Nike,7487d772-7f03-46fa-93ba-dc91a0a5fde6,18-07-2025,South,Kerala,Trivandrum,96,4776.82,48.98,Online,Nike ZoomX,P1002
Nike,dbff00b0-7fe6-40f3-8e31-41ec5c311464,09-08-2025,East,Bihar,Gaya,64,2572.35,40.6,Wholesale,Nike Air Max,P1001
Nike,414f4994-2845-4780-9e20-c9572ab8bd33,28-10-2025,East,Odisha,Cuttack,25,888.72,39.62,Wholesale,Nike Pegasus,P1003
Nike,ac93281a-92eb-4ab0-a4ee-c67c1a57f9e4,08-10-2025,North,Haryana,Gurgaon,45,1618.75,45.55,Retail,Nike Air Max,P1001
Nike,82425912-bda3-4162-ba78-b64a1d8680cb,01-01-2025,West,Maharashtra,Pune,83,4125.76,67.6,Online,Nike Air Max,P1001
Nike,03254fbd-dce8-41c5-9bd3-0aec0b461173,05-04-2025,West,Maharashtra,Mumbai,31,909.05,30.06,Retail,Nike ZoomX,P1002
Nike,620af158-5d2d-404f-b8c5-90730bc57207,24-12-2025,North,Delhi,New Delhi,13,570.92,37.83,Wholesale,Nike React,P1004
Nike,f5d8fb91-ee60-41ac-add0-622e266bf2ea,30-11-2025,East,West Bengal,Kolkata,40,1799.02,41.15,Retail,Nike React,P1004
Nike,e9f87970-cd98-49e2-8d88-8beb090d9655,05-10-2025,South,Tamil Nadu,Coimbatore,90,3363.12,57.37,Retail,Nike Air Max,P1001
Nike,3979d5f5-6b5b-4975-a7dc-2bc0bd9c4693,05-05-2025,North,Delhi,New Delhi,98,4260.98,68.23,Online,Nike Pegasus,P1003
Nike,b864ca08-ea75-452d-aa8f-cacb3f8e2d0d,05-05-2025,West,Maharashtra,Pune,90,1977.63,21.83,Retail,Nike Metcon,P1005
Nike,92502e59-13f0-4822-9374-8a1145712959,25-05-2025,North,Punjab,Amritsar,22,936.3,57.52,Wholesale,Nike React,P1004
Nike,e6e59b32-ac5f-42ef-8085-c1471e910f36,21-01-2025,North,Punjab,Amritsar,64,2468.92,47.99,Wholesale,Nike React,P1004
Nike,8409c5ea-cde9-48b3-b922-a7e42de982f8,18-01-2025,North,Punjab,Amritsar,34,784.74,24.11,Online,Nike Metcon,P1005
Nike,e0827f76-11a5-49b4-a6a3-02d6f43e8c48,30-06-2025,North,Haryana,Gurgaon,26,916.94,43.37,Wholesale,Nike Metcon,P1005
Nike,d847dc53-c605-458a-8845-4343ddb449dc,01-05-2025,West,Rajasthan,Udaipur,41,1800.34,69.01,Online,Nike ZoomX,P1002
Nike,74ed5145-8d97-45c7-961d-5c8753c9fe59,04-01-2025,East,Bihar,Gaya,93,2728.22,25.93,Retail,Nike Metcon,P1005
Nike,9055a36f-4aa5-49d3-b35f-2f595e717fca,01-11-2025,South,Tamil Nadu,Coimbatore,87,2499.68,24.3,Retail,Nike Pegasus,P1003
Nike,3e19fc1d-9f6a-4a65-bd54-da044dcd0009,30-06-2025,South,Tamil Nadu,Chennai,81,2645.61,45.54,Online,Nike Metcon,P1005
Nike,7e4ce29f-f8cb-4b4c-9779-0e845e472e22,28-10-2025,South,Kerala,Kochi,53,2121.9,39.37,Online,Nike Air Max,P1001
Nike,e68373a3-bb82-4796-b207-343ec6a07656,01-08-2025,West,Rajasthan,Udaipur,82,3155.61,45.21,Retail,Nike Metcon,P1005
Nike,268b84b6-3ec0-4285-8bc4-ec0ec2aef674,03-01-2025,South,Tamil Nadu,Coimbatore,73,3474.7,48.41,Online,Nike Air Max,P1001
Nike,3ba5bd76-061e-4b95-a8f8-2063eeb19ad2,30-07-2025,South,Karnataka,Bengaluru,71,3056.58,39.54,Wholesale,Nike ZoomX,P1002
Nike,b186a5a8-d6ee-426b-a2cd-159058af393c,07-12-2025,West,Maharashtra,Pune,10,202.97,24.91,Retail,Nike ZoomX,P1002
Nike,005fd0e6-55c3-42db-b374-190d0274ce40,22-10-2025,North,Delhi,New Delhi,34,1277.4,35.47,Wholesale,Nike React,P1004
Nike,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,10-10-2025,North,Delhi,New Delhi,46,1222.14,35.09,Online,Nike ZoomX,P1002
Nike,87a1ec02-3487-4e41-9a9c-672a4eb9047d,03-04-2025,South,Karnataka,Bengaluru,35,884.88,33.39,Online,Nike ZoomX,P1002
Nike,0f554896-f610-496b-bdf5-9abf6b790d01,25-02-2025,North,Delhi,New Delhi,93,2804.09,41.52,Online,Nike React,P1004
Nike,0b3d0c36-17d0-4810-87a2-a10bb62edb49,24-12-2025,West,Maharashtra,Pune,94,4534.08,40.66,Online,Nike Pegasus,P1003
Nike,850ef0ad-d872-472e-a5b4-a1ae3b41c943,10-06-2025,West,Rajasthan,Jaipur,28,1227.71,61.32,Online,Nike Air Max,P1001
Nike,755d814b-5f5b-4255-a544-9887b36ab3ed,18-10-2025,West,Rajasthan,Udaipur,86,4240.61,66.03,Retail,Nike Pegasus,P1003
Nike,8163b6ce-1877-4c06-94ad-625215bc2a3e,21-02-2025,North,Haryana,Gurgaon,47,1402.03,47.2,Online,Nike Metcon,P1005
Nike,13281726-64f4-44d6-91e9-1691a3209116,18-08-2025,East,West Bengal,Siliguri,20,874.6,45.13,Retail,Nike ZoomX,P1002
Nike,a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,20-02-2025,South,Kerala,Trivandrum,57,2027.31,50.28,Retail,Nike Metcon,P1005
Nike,d9d57b02-42d0-4d55-8aab-47b23c9d128a,03-05-2025,East,Bihar,Gaya,70,2620.49,38.09,Retail,Nike React,P1004
Nike,b362c0d2-6498-4bde-8d02-54dbed1115d7,20-11-2025,North,Delhi,New Delhi,67,2135.76,40.68,Online,Nike ZoomX,P1002
Nike,73e7f042-516c-4b0a-9385-3918bc4015fa,16-04-2025,West,Rajasthan,Jaipur,42,946.8,21.45,Wholesale,Nike Pegasus,P1003
Nike,33e4f986-f18c-4cdc-931e-b7233bcdf203,22-02-2025,East,Odisha,Cuttack,84,2852.44,34.91,Online,Nike ZoomX,P1002
Nike,1be5a4c3-95af-4d0c-8528-5425c7a9f33c,02-03-2025,West,Gujarat,Surat,62,2736.38,55.85,Retail,Nike React,P1004
Nike,774f6354-7316-4e64-aa14-7a961b0c62eb,02-05-2025,West,Maharashtra,Mumbai,39,1535.07,48.27,Retail,Nike React,P1004
Nike,5bb8b9c8-8932-49f3-9ee8-9a4c681134e2,27-10-2025,North,Punjab,Ludhiana,39,918.75,28.86,Online,Nike Pegasus,P1003
Nike,769de1e3-4eed-4124-b3b0-d6763527a5c8,13-04-2025,South,Karnataka,Bengaluru,42,1778.97,39.92,Retail,Nike Pegasus,P1003
Nike,28597b34-1725-42c7-9eb2-a7b8da3c45ca,10-11-2025,East,West Bengal,Kolkata,43,1853.4,56.04,Online,Nike Metcon,P1005
Nike,b46788bd-d38e-43e4-8de1-087bafa14a55,28-09-2025,East,Odisha,Cuttack,93,3176.89,37.64,Online,Nike Metcon,P1005
Nike,d5ff2a1f-370b-4a29-8a53-0df99a72083c,29-11-2025,South,Karnataka,Bengaluru,36,972.42,28.37,Retail,Nike ZoomX,P1002
Nike,b60e695c-1759-4a96-a5f8-8c7453ea4919,07-04-2025,West,Rajasthan,Udaipur,20,907.48,52.93,Retail,Nike Pegasus,P1003
Nike,837217e0-6570-46ea-9b11-f51ff7e9101d,20-01-2025,West,Maharashtra,Pune,81,2530.52,33.01,Online,Nike React,P1004
Nike,d1f16485-429a-4a7c-8c80-d33aad5be3c8,09-03-2025,South,Karnataka,Bengaluru,94,2838.3,35.46,Retail,Nike React,P1004
Nike,dac726b6-6786-4fb3-b3bc-9a7107f4fee5,25-06-2025,West,Rajasthan,Udaipur,85,3147.32,59.79,Online,Nike Pegasus,P1003
Nike,3ff6579e-8cd4-490a-bf82-11bc8e52fc42,06-02-2025,South,Tamil Nadu,Coimbatore,90,4267.13,50.21,Wholesale,Nike Metcon,P1005
Nike,cb371d97-cdcc-4d6a-9a16-998c7648776e,24-02-2025,West,Gujarat,Ahmedabad,18,568.67,35.7,Wholesale,Nike React,P1004
Nike,d49347fc-0fc9-4d2e-830f-9be91f178f93,31-10-2025,East,Bihar,Gaya,21,485.72,24.82,Online,Nike Pegasus,P1003
Nike,32b8d8aa-2176-4dd7-b8e7-e019fb8986c8,16-11-2025,North,Haryana,Faridabad,33,728.8,18.75,Online,Nike Air Max,P1001
Nike,a15b2e18-afb0-4406-9f4b-1a97668c879b,08-09-2025,East,West Bengal,Kolkata,94,2077.34,34.83,Wholesale,Nike Pegasus,P1003
Nike,424211e2-960b-40f4-9513-2c2215839b99,23-12-2025,North,Delhi,New Delhi,60,2981.27,73.34,Online,Nike React,P1004
Nike,ff45f8a2-0594-424f-9332-5c31d010318a,26-01-2025,West,Gujarat,Ahmedabad,36,1660.08,58.68,Online,Nike React,P1004
Nike,7184b713-a55f-45b7-a709-fba6329fc417,11-11-2025,West,Maharashtra,Pune,35,1452.61,47.41,Wholesale,Nike Metcon,P1005
Nike,d8e70aeb-e7b3-4085-978b-e96820f87ba2,19-11-2025,South,Tamil Nadu,Chennai,18,686.62,50.99,Retail,Nike React,P1004
Nike,0aee2557-1f5d-4912-94e0-7431cf133b65,29-06-2025,East,Bihar,Gaya,69,1460.91,32.34,Wholesale,Nike React,P1004
Nike,92ea1324-ec93-4596-ab01-57230cf697a5,18-06-2025,West,Gujarat,Surat,88,2855.74,45.85,Online,Nike React,P1004
Nike,7f0223bc-651e-4252-b974-4cded259f960,12-01-2025,West,Gujarat,Surat,99,2263.74,22.44,Wholesale,Nike ZoomX,P1002
Nike,2c3d17e2-6d39-4a75-aee7-0ab261fa8e7a,18-05-2025,North,Delhi,New Delhi,90,2588.1,25.01,Wholesale,Nike Pegasus,P1003
Nike,46653497-2fe9-42aa-a886-a01136f7a26c,19-04-2025,South,Karnataka,Mysore,25,557.4,33.62,Retail,Nike Metcon,P1005
Nike,08dec921-260c-4547-a228-0fe3722dce13,27-08-2025,East,Odisha,Cuttack,42,1477.64,40.1,Online,Nike ZoomX,P1002
Nike,a5b40983-3eeb-404a-9df2-372e9e825aae,25-04-2025,North,Haryana,Faridabad,53,1694.95,44.63,Wholesale,Nike React,P1004
Nike,8cf9eea9-e1fd-46d1-a978-52217fb75c57,06-07-2025,North,Delhi,New Delhi,100,2981.33,28.42,Online,Nike Air Max,P1001
Nike,620d4a1f-479f-4628-9674-eb650f9c5300,23-02-2025,West,Gujarat,Ahmedabad,80,2181.5,23.31,Wholesale,Nike Air Max,P1001
Nike,e2789642-a484-4035-b30f-aaa36b52f93c,06-11-2025,South,Karnataka,Mysore,31,1184.5,54.1,Online,Nike ZoomX,P1002
Nike,fe7c80e9-a179-4e93-bfc8-25ac869bc00f,08-11-2025,North,Haryana,Faridabad,19,815.25,42.63,Wholesale,Nike ZoomX,P1002
Nike,fd498e20-04ff-4ab2-8b7b-0b3a8b2d158a,29-05-2025,South,Karnataka,Mysore,37,778.23,20.93,Wholesale,Nike ZoomX,P1002
Nike,7acc9970-5bee-4570-b69f-75c5c82ba1be,31-07-2025,South,Karnataka,Bengaluru,92,3817.29,36.45,Wholesale,Nike Metcon,P1005
Nike,e9a53368-5812-4eb2-bc13-f47ac80c2195,08-08-2025,West,Rajasthan,Udaipur,16,322.24,18.94,Wholesale,Nike React,P1004
Nike,453b45fe-636c-4499-9254-aad3809cd839,11-03-2025,South,Tamil Nadu,Coimbatore,35,716.84,33.21,Online,Nike ZoomX,P1002
Nike,3811b519-98dc-4e0b-91a1-f5df06ac1010,12-01-2025,North,Punjab,Ludhiana,38,1668.49,39.98,Online,Nike Air Max,P1001
Nike,47eb340d-c74e-48ff-8f89-569de550d736,23-01-2025,South,Kerala,Kochi,63,1463.52,29.17,Wholesale,Nike Air Max,P1001
Nike,8788dfed-78c0-4ed8-bdd4-ff21cf03f0c8,19-05-2025,South,Kerala,Kochi,60,1417.45,32.44,Retail,Nike Metcon,P1005
Nike,3b964c74-ffe6-4994-9580-4c2ac44fc4b8,03-03-2025,East,Odisha,Bhubaneswar,61,1798.72,35.38,Wholesale,Nike Air Max,P1001
Nike,3dbc3093-a828-4442-bf73-8f5019a2676f,14-04-2025,West,Maharashtra,Mumbai,93,2889.45,48.52,Wholesale,Nike Pegasus,P1003
Nike,ead18464-ca8e-458c-90f8-1063889fe107,14-10-2025,South,Karnataka,Mysore,73,3020.44,38.5,Online,Nike Metcon,P1005
Nike,f2a32efd-ff13-4c80-8398-c3320e500785,27-03-2025,South,Karnataka,Bengaluru,51,2085.36,40.62,Wholesale,Nike Metcon,P1005
Nike,cc21cbdb-fb8f-48c4-98b4-8ead93608edf,31-05-2025,South,Karnataka,Bengaluru,95,2092.41,36.07,Retail,Nike Pegasus,P1003
Nike,fdd5b0f8-d6d7-44fd-af69-a9805ad479ef,25-11-2025,West,Gujarat,Ahmedabad,85,4220.37,67.14,Wholesale,Nike Metcon,P1005
Nike,97af5bde-3c8e-4d78-ad14-e9f42c78644f,04-05-2025,North,Punjab,Ludhiana,41,917.65,32.79,Wholesale,Nike React,P1004
Nike,5bd93609-b297-4782-bcf4-74aace63cb1a,21-12-2025,West,Gujarat,Ahmedabad,58,2277.15,52.85,Online,Nike ZoomX,P1002
Nike,b357f3f9-b415-4cea-8738-8ba49770a3db,17-05-2025,West,Rajasthan,Udaipur,45,1768.86,37.21,Retail,Nike ZoomX,P1002
Nike,2460d0d2-9048-43c1-9151-9998f2933585,07-08-2025,West,Rajasthan,Udaipur,39,1167.59,40.17,Wholesale,Nike Air Max,P1001
Nike,fcedf994-d631-4383-b030-14d0f2c84743,11-11-2025,North,Haryana,Gurgaon,87,3101.04,50.19,Retail,Nike ZoomX,P1002
Nike,8ac8ad93-7e02-421d-b86b-543ae1b243cc,01-05-2025,North,Delhi,New Delhi,34,1327.05,56.99,Online,Nike Air Max,P1001
Nike,171b1b80-09b7-4df7-bd8d-3ddd2cf149cb,22-01-2025,South,Tamil Nadu,Chennai,85,3819.61,38.77,Wholesale,Nike ZoomX,P1002
Nike,051a0039-3803-4cee-9a06-92953b8d3447,24-07-2025,South,Kerala,Kochi,69,1719.81,34.69,Retail,Nike React,P1004
Nike,eafb3e90-54ec-44ce-802c-cb257a5d7c82,27-08-2025,West,Maharashtra,Mumbai,46,1538.61,34.08,Wholesale,Nike Pegasus,P1003
Nike,573bfc17-2167-435e-8e73-34f233932b6c,06-10-2025,East,Odisha,Bhubaneswar,60,1501.98,28.95,Retail,Nike Pegasus,P1003
Nike,d8230076-cd6b-403b-ab35-37a02d6e0291,04-12-2025,West,Maharashtra,Pune,58,2646.03,43.23,Retail,Nike Air Max,P1001
Nike,25d07461-059c-4574-8f3f-0f4852d6b779,16-08-2025,East,Bihar,Patna,32,1005.23,40.09,Retail,Nike Metcon,P1005
Nike,c63ce21d-2443-4958-aacf-33a9b466fab6,13-02-2025,East,Odisha,Cuttack,52,2155.19,57.77,Online,Nike Air Max,P1001
Nike,5d696bc8-dc54-459b-86bb-42c7d8b2f8b6,29-01-2025,South,Tamil Nadu,Chennai,57,1831.79,37.83,Retail,Nike Metcon,P1005
Nike,a981fa54-f121-4129-b45c-9a545fa3a531,03-06-2025,West,Rajasthan,Udaipur,72,2824.67,41.17,Retail,Nike React,P1004
Nike,4d407b28-5628-4dcd-99dd-3e8c96053035,06-05-2025,West,Maharashtra,Mumbai,82,2117.8,29.97,Online,Nike React,P1004
Nike,bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,19-06-2025,East,Bihar,Gaya,100,3904.94,47.57,Retail,Nike Metcon,P1005
Nike,7cb923f5-f5ed-4382-a3a6-ef83cab63107,10-09-2025,North,Haryana,Faridabad,41,1407.6,29.78,Online,Nike React,P1004
Nike,f7ff88d4-b509-408a-ac98-8bca51397c06,07-08-2025,East,Bihar,Patna,43,1447.56,33.38,Wholesale,Nike ZoomX,P1002
Nike,9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,02-11-2025,East,West Bengal,Kolkata,24,943.97,34.2,Online,Nike Air Max,P1001
Nike,96c56fe7-aa60-4892-b926-12e95b58eb49,13-11-2025,West,Rajasthan,Jaipur,34,849.14,29.17,Retail,Nike Metcon,P1005
Nike,bbe71835-4e8b-478a-a0dd-c7f12ce3d822,25-09-2025,East,Bihar,Gaya,49,1585.07,28.73,Wholesale,Nike Metcon,P1005
Nike,ba94aa66-2d7e-4a45-a099-e71f4b657bcc,01-01-2025,North,Delhi,New Delhi,44,1156.57,25.06,Wholesale,Nike ZoomX,P1002
Nike,92a54d04-f2dd-41f5-b3b6-d344f2e3c6f0,02-06-2025,East,West Bengal,Kolkata,10,220.95,21.71,Online,Nike React,P1004
Nike,f7164b73-c555-43ed-be89-56c8d9cb3540,09-08-2025,West,Rajasthan,Udaipur,31,968.43,30.55,Online,Nike React,P1004
Nike,5176a9d1-9a36-44d6-ae9c-e8ff084a3c4b,24-12-2025,South,Karnataka,Bengaluru,24,888.31,50.87,Retail,Nike Metcon,P1005
Nike,388c9751-9c83-49ae-b7b0-2805cf0df860,06-09-2025,South,Tamil Nadu,Chennai,43,1428.54,28.94,Retail,Nike ZoomX,P1002
Nike,7f05fbf5-efca-4577-9aa6-f7cb90c7e6ac,24-02-2025,North,Haryana,Gurgaon,47,1472.6,40.9,Online,Nike Air Max,P1001
Nike,3ced4d1f-13eb-42c9-bece-d21a54c7743b,15-05-2025,East,West Bengal,Kolkata,72,3082.75,70.69,Wholesale,Nike React,P1004
Nike,a2dd22d5-2afa-4b7b-91cb-f9e5fb7d3ba1,10-12-2025,East,West Bengal,Kolkata,37,1618.88,53.01,Wholesale,Nike Air Max,P1001
Nike,b57ec883-d258-4d90-96b6-bf61f68c62e6,18-09-2025,East,Odisha,Cuttack,87,2618.4,29.82,Retail,Nike Pegasus,P1003
Nike,55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,23-06-2025,East,Odisha,Bhubaneswar,95,2978.54,49.43,Retail,Nike Pegasus,P1003
Nike,3fe1e8f3-35ad-4e88-83e4-f66802ead2df,27-09-2025,East,Odisha,Bhubaneswar,68,2179.69,29.11,Wholesale,Nike Air Max,P1001
